"address","storey_range","LATITUDE","LONGITUDE","resale_price","floor_area_sqm","remaining_lease_year","PROX_CBD","PROX_ELDERLYCARE","PROX_HAWKER","PROX_MRTLRT","PROX_PARKS","PROX_SUPERMARKETS","PROX_CLINICS","NUM_KINDERGARDEN_350M","NUM_CHILDCARE_350M","NUM_BUSSTOP_350M","NUM_PRISCH_1KM","storey_01TO03","storey_04TO06","storey_07TO09","storey_10TO12","storey_13TO15","storey_16TO18","storey_19TO21","storey_22TO24","storey_25TO27","storey_28TO30","storey_31TO33","storey_34TO36","storey_37TO39","storey_40TO42","storey_43TO45","storey_46TO48","storey_49TO51"
"348B YISHUN AVE 11","01 TO 03",1.427278,103.842,518888,92,92,22.747,0.6409759,0.3966572,0.8122829,0.2796638,0.3122903,0.1280626,0,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426D YISHUN AVE 11","10 TO 12",1.423122,103.8475,410000,92,93,21.088,0.1201444,0.3709938,1.556112,0.5613819,0.1851416,0.1908772,0,6,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"428B YISHUN AVE 11","07 TO 09",1.422078,103.8472,410000,92,93,21.246,0.1431713,0.426817,1.5859,0.5738342,0.2800884,0.2045467,0,5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623 WOODLANDS DR 52","04 TO 06",1.434849,103.7989,320000,102,78,25.941,0.5570839,0.5957771,0.6746011,2.141057,0.4173479,0.1581075,0,5,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842 WOODLANDS ST 82","10 TO 12",1.443438,103.7923,320000,104,74,27.539,0.7052402,1.016165,0.906393,1.137596,0.2045192,0.2045193,1,7,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"707 WOODLANDS DR 40","10 TO 12",1.440617,103.7966,323000,101,76,27.478,0.4022791,0.4569888,0.4831412,1.670258,0.377845,0.3181574,1,3,11,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113 WOODLANDS ST 13","10 TO 12",1.438014,103.7812,324000,93,67,24.278,0.3400511,0.5202829,0.5983399,0.27718,0.524368,0.09274919,0,2,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"665 WOODLANDS RING RD","07 TO 09",1.438013,103.7977,330000,85,80,26.467,0.3348146,0.3979498,0.465917,1.86613,0.2866368,0.2801979,2,5,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410 WOODLANDS ST 41","01 TO 03",1.428734,103.7735,330000,103,76,23.385,1.225477,0.879329,0.423013,1.060537,0.3064388,0.1838581,4,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786E WOODLANDS DR 60","01 TO 03",1.447081,103.8006,332000,92,77,27.59,1.239418,0.7905511,0.7198492,2.0843,0.1498034,0.1498038,0,6,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787E WOODLANDS CRES","07 TO 09",1.444921,103.8023,333000,101,77,27.227,1.174302,0.5796511,0.5011323,2.253719,0.4025743,0.3998394,1,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12A MARSILING LANE","07 TO 09",1.441317,103.7784,335000,93,93,24.552,0.1952923,0.3135386,1.024594,0.5146505,0.8758305,0.2399381,0,1,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507 WOODLANDS DR 14","07 TO 09",1.431769,103.7909,335000,101,79,25.756,0.1831942,1.256197,0.581054,1.405129,0.09459938,0.09459942,1,4,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897C WOODLANDS DR 50","07 TO 09",1.435744,103.7941,335000,99,77,26.83,0.2096193,0.8647944,0.6912507,1.635208,0.229378,0.1551631,1,6,13,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575 WOODLANDS DR 16","04 TO 06",1.431187,103.7972,335000,86,80,25.498,0.7584764,1.040832,0.5750066,2.089496,0.1416638,0.1416633,1,6,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713 WOODLANDS DR 70","10 TO 12",1.441955,103.7978,350000,102,76,27.204,0.597505,0.3911803,0.3845243,1.77011,0.3855352,0.2221037,2,4,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"161 WOODLANDS ST 13","04 TO 06",1.433335,103.7737,356000,103,70,22.956,0.7392766,0.6804204,0.1009294,0.6317502,0.08891242,0.2022709,1,4,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369 WOODLANDS AVE 1","01 TO 03",1.433436,103.7874,357000,105,76,26.399,0.3701425,0.8500457,0.2963439,0.9739742,0.2023368,0.1499783,1,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718 WOODLANDS AVE 6","04 TO 06",1.441607,103.8011,375000,100,77,26.696,0.8455156,0.1916325,0.1143141,2.14223,0.1196097,0.1803611,1,6,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351 WOODLANDS AVE 1","07 TO 09",1.432007,103.7842,380000,106,76,26.328,0.6103826,0.5184567,0.5959073,0.7445776,0.4341948,0.2827871,0,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887A WOODLANDS DR 50","04 TO 06",1.437192,103.7939,390000,92,95,26.872,0.0982899,0.8157368,0.6748334,1.52615,0.1443458,0.158599,2,6,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12B MARSILING LANE","16 TO 18",1.441086,103.7781,405000,93,93,24.306,0.1764995,0.3255607,1.040838,0.5192322,0.8567738,0.2593612,0,1,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"887A WOODLANDS DR 50","13 TO 15",1.437192,103.7939,442000,92,95,26.872,0.0982899,0.8157368,0.6748334,1.52615,0.1443458,0.158599,2,6,12,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"407 YISHUN AVE 6","01 TO 03",1.425907,103.8482,267000,84,68,20.981,0.3682631,0.3933498,1.516329,0.6414823,0.1513388,0.08714286,1,4,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165 YISHUN RING RD","01 TO 03",1.43523,103.8323,280500,103,68,23.136,1.19093,0.5918838,0.7071387,0.4066784,0.4956942,0.2418037,2,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248 YISHUN AVE 9","04 TO 06",1.43566,103.8424,282000,84,64,21.892,0.1770205,1.206137,1.070025,0.8404066,0.3030856,0.2090042,0,8,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244 YISHUN RING RD","04 TO 06",1.433742,103.8413,285000,84,65,23.46,0.1941716,1.039957,0.8427284,0.7075138,0.08732086,0.08187532,0,6,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265 YISHUN ST 22","01 TO 03",1.436533,103.8387,290000,84,66,23.678,0.5426034,1.260806,0.8841313,0.4184241,0.1280425,0.1280425,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772 YISHUN AVE 3","10 TO 12",1.423639,103.8326,298000,84,65,22.077,1.541352,0.9736354,0.6931164,0.8387829,0.1692558,0.1282818,0,2,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"710 YISHUN AVE 5","01 TO 03",1.428218,103.8278,298000,93,64,22.559,1.813895,0.3674463,0.8174313,0.1973222,0.2878925,0.1847401,3,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776 YISHUN AVE 2","04 TO 06",1.422559,103.8339,300888,83,66,22.135,1.389519,1.152364,0.5823042,0.8311384,0.1269479,0.08874645,0,2,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642 YISHUN ST 61","07 TO 09",1.42097,103.8374,307000,84,66,22.131,1.025434,0.9275878,0.6359235,0.6870139,0.505826,0.1516568,1,4,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771 YISHUN AVE 3","07 TO 09",1.42396,103.8326,308000,84,65,22.076,1.540142,0.9437421,0.6624187,0.8237284,0.1748165,0.09862027,0,2,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166 YISHUN RING RD","10 TO 12",1.436284,103.8316,310000,103,67,23.448,1.283881,0.634516,0.7865436,0.4135788,0.5724072,0.1020239,2,2,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"363 YISHUN RING RD","07 TO 09",1.428905,103.8452,310000,105,68,21.985,0.3381188,0.4328589,1.13678,0.5781497,0.338214,0.3364086,1,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224 YISHUN ST 21","07 TO 09",1.434631,103.8352,310000,93,65,23.386,0.8634082,0.8212708,0.5740457,0.3310798,0.2101657,0.2101652,2,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762 YISHUN ST 72","07 TO 09",1.425687,103.834,310000,84,65,22.895,1.367461,0.8810497,0.4298612,0.6452974,0.08922395,0.1484562,1,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121 YISHUN ST 11","01 TO 03",1.434369,103.8301,315000,96,64,23.568,1.425452,0.3691325,0.7677516,0.6553496,0.442252,0.3174819,1,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630 YISHUN ST 61","04 TO 06",1.418019,103.8378,315000,105,68,21.914,1.11207,1.095145,0.539264,0.8845797,0.3076928,0.09345248,1,3,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653 YISHUN AVE 4","04 TO 06",1.42308,103.8397,320000,104,67,22.438,0.7514652,0.6046571,0.8741938,0.3575211,0.5405218,0.082794,1,6,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170 YISHUN AVE 7","13 TO 15",1.437096,103.8328,320000,104,66,23.803,1.177441,0.7827208,0.7500771,0.2624323,0.4633063,0.1844098,2,2,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"262 YISHUN ST 22","07 TO 09",1.43578,103.8392,320000,104,65,22.326,0.4567855,1.27662,0.8401957,0.4990423,0.1781112,0.1781117,0,4,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646 YISHUN ST 61","01 TO 03",1.422112,103.8375,320000,104,67,21.993,0.9993141,0.8690766,0.7248873,0.6222076,0.5128927,0.1868299,1,4,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357 YISHUN RING RD","07 TO 09",1.425908,103.846,320800,104,68,21.73,0.316129,0.1701456,1.283955,0.413001,0.1665143,0.1579248,1,5,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660 YISHUN AVE 4","01 TO 03",1.421627,103.8397,325000,104,67,22.541,0.7643547,0.6749287,0.8833012,0.4437854,0.4358456,0.1178698,2,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266 YISHUN ST 22","07 TO 09",1.437003,103.8388,328000,104,67,23.709,0.5559226,1.29922,0.9378536,0.4226347,0.1675878,0.1675876,0,5,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131 YISHUN ST 11","04 TO 06",1.433163,103.8317,330000,104,65,23.075,1.258625,0.3982736,0.552886,0.6210087,0.4299715,0.202381,1,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759 YISHUN ST 72","10 TO 12",1.426246,103.8332,330000,84,65,22.918,1.391695,0.7771193,0.4047748,0.711779,0.09376507,0.1428161,1,1,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"830 YISHUN ST 81","01 TO 03",1.414238,103.834,330000,103,68,21.231,1.697186,1.692196,0.364255,0.5115718,0.2287647,0.2260744,3,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603 YISHUN ST 61","10 TO 12",1.422057,103.8357,330000,83,67,21.967,1.202691,1.062974,0.5966701,0.7460896,0.3092232,0.2671289,1,3,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"160 YISHUN ST 11","07 TO 09",1.432422,103.8334,332888,93,65,22.951,1.076935,0.5550151,0.3730917,0.6035199,0.3645708,0.009558701,1,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160 YISHUN ST 11","07 TO 09",1.432422,103.8334,345000,93,65,22.951,1.076935,0.5550151,0.3730917,0.6035199,0.3645708,0.009558701,1,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442 YISHUN AVE 11","01 TO 03",1.42349,103.8453,350000,92,92,21.269,0.1290657,0.1810491,1.324523,0.3184971,0.1814332,0.1485775,0,6,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452 YISHUN RING RD","01 TO 03",1.422083,103.8454,350000,92,92,21.348,0.1570286,0.3329455,1.415856,0.4022417,0.2968298,0.2741303,0,5,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259 YISHUN ST 22","07 TO 09",1.43498,103.839,360000,102,66,22.395,0.4525321,1.224354,0.7543383,0.5220357,0.1728669,0.08986586,0,3,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140 YISHUN RING RD","04 TO 06",1.431186,103.8306,365000,93,65,23.283,1.413287,0.2314742,0.5266106,0.6410406,0.2140042,0.1912043,3,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451 YISHUN RING RD","01 TO 03",1.422054,103.8447,365000,92,92,21.431,0.2248872,0.3278306,1.351184,0.344612,0.2439057,0.2439055,0,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727 YISHUN ST 71","07 TO 09",1.42621,103.8312,365000,104,65,22.568,1.572493,0.6525793,0.550761,0.5887124,0.2419379,0.05611826,1,2,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853 YISHUN RING RD","10 TO 12",1.416451,103.8367,368000,104,68,21.615,1.302848,1.300429,0.4310731,0.8784336,0.1793963,0.1416088,3,7,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"216 YISHUN ST 21","07 TO 09",1.432271,103.8364,368000,93,65,23.337,0.7587534,0.8795059,0.3489953,0.6097231,0.2927158,0.2927154,1,4,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627 YISHUN ST 61","01 TO 03",1.417704,103.837,370000,105,68,21.962,1.204612,1.181688,0.4493467,0.9660875,0.2142403,4.711823e-08,2,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150 YISHUN ST 11","01 TO 03",1.430969,103.8336,370000,93,65,22.822,1.09393,0.5712385,0.2264261,0.749127,0.2189839,0.1019287,1,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454 YISHUN ST 41","04 TO 06",1.41992,103.8452,380000,93,93,22.418,0.3739817,0.5661201,1.391058,0.5721063,0.1870091,0.1824686,0,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445 YISHUN AVE 11","07 TO 09",1.423192,103.8446,385000,92,92,21.342,0.1997633,0.2023336,1.27458,0.2599356,0.2642026,0.2307756,0,4,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428B YISHUN AVE 11","04 TO 06",1.422078,103.8472,388000,92,95,21.246,0.1431713,0.426817,1.5859,0.5738342,0.2800884,0.2045467,0,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628 YISHUN ST 61","07 TO 09",1.418078,103.837,388000,103,68,21.888,1.189461,1.157766,0.4492379,0.9384537,0.2282811,0.04168829,1,4,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754 YISHUN ST 72","01 TO 03",1.426889,103.8341,388000,104,65,22.763,1.274891,0.7954788,0.3011337,0.6082254,0.1877133,0.09780988,2,5,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316B YISHUN AVE 9","10 TO 12",1.432869,103.8427,390000,92,95,22.023,0.1464176,0.8976722,0.9361512,0.6837627,0.1233716,0.1103291,0,3,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"453 YISHUN ST 41","10 TO 12",1.41991,103.8456,398000,93,93,22.371,0.3635393,0.5718396,1.42703,0.5926441,0.2237663,0.1988932,0,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"453 YISHUN ST 41","13 TO 15",1.41991,103.8456,398000,93,93,22.371,0.3635393,0.5718396,1.42703,0.5926441,0.2237663,0.1988932,0,4,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"860 YISHUN AVE 4","07 TO 09",1.417823,103.8399,398000,104,68,21.794,0.9337068,0.9640971,0.7665803,0.7868563,0.1550319,0.1109092,1,3,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428B YISHUN AVE 11","10 TO 12",1.422078,103.8472,400888,92,95,21.246,0.1431713,0.426817,1.5859,0.5738342,0.2800884,0.2045467,0,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"453 YISHUN ST 41","10 TO 12",1.41991,103.8456,403000,93,93,22.371,0.3635393,0.5718396,1.42703,0.5926441,0.2237663,0.1988932,0,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"451 YISHUN RING RD","07 TO 09",1.422054,103.8447,405000,92,92,21.431,0.2248872,0.3278306,1.351184,0.344612,0.2439057,0.2439055,0,5,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855 YISHUN RING RD","07 TO 09",1.417081,103.8369,410000,104,68,21.561,1.245982,1.234777,0.4422147,0.9484195,0.1921654,0.06925267,2,6,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348D YISHUN AVE 11","10 TO 12",1.426927,103.8429,555000,92,93,22.739,0.5783568,0.2949092,0.9212787,0.2838369,0.3521334,0.03356924,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"348D YISHUN AVE 11","10 TO 12",1.426927,103.8429,582500,92,93,22.739,0.5783568,0.2949092,0.9212787,0.2838369,0.3521334,0.03356924,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"348C YISHUN AVE 11","13 TO 15",1.427141,103.8422,585000,92,93,22.702,0.6374529,0.3654637,0.8434854,0.3086777,0.3244688,0.09649918,0,2,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"348C YISHUN AVE 11","13 TO 15",1.427141,103.8422,610000,92,93,22.702,0.6374529,0.3654637,0.8434854,0.3086777,0.3244688,0.09649918,0,2,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"131 ANG MO KIO AVE 3","10 TO 12",1.371015,103.8418,370000,98,59,13.346,0.3222632,0.4663062,0.8716032,0.3116214,0.2014373,0.09490995,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"173 ANG MO KIO AVE 4","04 TO 06",1.375314,103.8362,375000,91,61,15.777,0.5710651,0.3427167,1.202184,0.4129615,0.3799989,0.2902759,1,4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 ANG MO KIO AVE 4","04 TO 06",1.371384,103.8374,388000,99,58,13.908,0.2228901,0.399368,1.364584,0.2846538,0.3933443,2.255523e-08,0,5,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541 ANG MO KIO AVE 10","07 TO 09",1.373922,103.8556,390000,91,60,13.299,1.025452,0.1797057,0.8061531,0.6999162,0.2387977,0.1150073,2,3,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232 ANG MO KIO AVE 3","04 TO 06",1.368346,103.8372,4e+05,92,57,13.455,0.2557888,0.2846036,1.386899,0.5014506,0.1016449,0.2507077,2,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610 ANG MO KIO AVE 4","04 TO 06",1.379395,103.8392,410000,95,60,15.942,0.3424233,0.2475826,0.6952525,0.234051,0.571232,0.1245385,1,5,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225 ANG MO KIO AVE 1","10 TO 12",1.367396,103.8382,415000,92,57,13.39,0.4043587,0.1378719,1.300211,0.6092875,0.1577571,0.1266608,2,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"428 ANG MO KIO AVE 3","04 TO 06",1.368939,103.8544,418000,92,58,13.263,0.4590684,0.2292118,0.5005311,0.4933894,0.3090574,0.1251909,1,3,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171 ANG MO KIO AVE 4","10 TO 12",1.374733,103.8357,450000,98,61,14.566,0.5046535,0.3939492,1.290781,0.3280862,0.4271183,0.3068773,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"307A ANG MO KIO AVE 1","04 TO 06",1.365982,103.8444,475000,95,92,12.697,0.2014722,0.4719984,0.7151812,0.5925105,0.3203322,0.1824673,1,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700A ANG MO KIO AVE 6","04 TO 06",1.369971,103.8461,595000,90,83,12.983,0.169338,0.2510383,0.3874877,0.4731375,0.1944842,0.1146445,2,7,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354 ANG MO KIO ST 32","16 TO 18",1.363878,103.852,605000,95,81,12.364,0.1729452,0.3915188,0.6482268,0.5909392,0.1966249,0.1946457,1,3,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"308B ANG MO KIO AVE 1","07 TO 09",1.365266,103.8445,645000,94,92,12.729,0.2038403,0.4330308,0.7510781,0.5211866,0.354371,0.2371912,1,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532 BEDOK NTH ST 3","01 TO 03",1.334192,103.9254,320000,92,60,16.14,0.42265,0.2732887,0.8075838,0.5028902,0.1982734,0.14513,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41 BEDOK STH RD","10 TO 12",1.321051,103.9408,328000,84,57,13.571,0.4344071,0.3488154,0.9170552,0.2051788,0.3633966,0.2997119,1,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 BEDOK NTH RD","04 TO 06",1.33274,103.9362,328888,91,57,14.68,0.6569527,0.2913826,0.616421,0.8526534,0.1611527,0.1611532,1,2,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 BEDOK STH AVE 2","01 TO 03",1.322217,103.935,340000,82,55,13.289,0.2455744,0.1939353,0.5903125,0.5912647,0.1783491,0.1720135,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79 BEDOK NTH RD","10 TO 12",1.327692,103.9408,348000,91,58,14.494,0.8459774,0.3896344,0.6238096,0.6837438,0.3914749,0.3004518,1,4,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"135 BEDOK RESERVOIR RD","04 TO 06",1.333141,103.9125,350000,84,67,14.374,1.335859,0.170324,0.4952944,0.5759875,0.2170159,0.2170156,2,3,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628 BEDOK RESERVOIR RD","04 TO 06",1.334897,103.915,378000,95,62,14.859,1.135321,0.2194942,0.3311503,0.6554808,0.2144724,0.2144162,1,2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512 BEDOK NTH AVE 2","07 TO 09",1.333367,103.9292,390000,92,59,16.375,0.1404056,0.1590911,0.4941118,0.6858807,0.2155561,0.1873946,2,3,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33 BEDOK STH AVE 2","10 TO 12",1.322841,103.9391,392000,98,58,13.471,0.3137663,0.2681339,0.9360363,0.449723,0.3128131,0.2203199,1,3,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"166 BEDOK STH AVE 3","04 TO 06",1.320041,103.9452,393000,83,65,13.798,0.930765,0.6441021,0.8004999,0.3888057,0.1901022,0.138198,1,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513 BEDOK NTH AVE 2","07 TO 09",1.332963,103.9293,398000,92,59,16.019,0.1505084,0.1530894,0.5218457,0.7305031,0.2046232,0.1444129,2,3,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422 BEDOK NTH RD","01 TO 03",1.328689,103.9289,398000,92,58,15.613,0.2072459,0.4745725,0.534695,1.000458,0.431025,0.1279287,2,4,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623 BEDOK RESERVOIR RD","10 TO 12",1.333658,103.9168,4e+05,92,61,14.706,0.896855,0.311055,0.1773199,0.4586056,0.2212495,0.2212299,1,2,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"708 BEDOK NTH RD","07 TO 09",1.335036,103.9193,408000,91,60,15.346,0.7403951,0.6208938,0.151946,0.1899423,0.3790731,0.1763515,0,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714 BEDOK RESERVOIR RD","10 TO 12",1.337031,103.9233,425000,98,60,16.307,0.7250197,0.6058427,0.6424674,0.4012727,0.1339703,0.2024257,2,7,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"660 JLN TENAGA","01 TO 03",1.334393,103.9067,425000,107,76,10.976,1.687142,0.8251209,0.2014485,1.157929,0.4669423,0.2182123,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718 BEDOK RESERVOIR RD","07 TO 09",1.336634,103.9257,430000,104,64,16.735,0.6113361,0.545835,0.7222417,0.2967552,0.3246949,0.3527308,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166 BEDOK STH AVE 3","13 TO 15",1.320041,103.9452,480000,105,65,13.798,0.930765,0.6441021,0.8004999,0.3888057,0.1901022,0.138198,1,3,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25 CHAI CHEE RD","13 TO 15",1.323763,103.9242,540000,104,73,13.944,0.09396972,0.7209216,0.6491416,0.2847115,0.05233927,0.05233958,1,3,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"180 BEDOK NTH RD","16 TO 18",1.326713,103.9409,580000,85,85,14.256,0.7630437,0.2805513,0.6092617,0.6517594,0.2830881,0.1913323,1,4,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"761 BEDOK RESERVOIR VIEW","16 TO 18",1.336182,103.934,639000,107,80,16.994,0.4902883,0.5020221,0.2067081,0.86699,0.4760164,0.08847106,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"116 LENGKONG TIGA","07 TO 09",1.322785,103.9119,673888,104,69,9.787,1.139995,0.8884788,0.2278981,0.3741309,0.1855034,0.1477626,3,3,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
